point_id,ts,anchor_ids,ranges,X_LOCAL_WIFI,Y_LOCAL_WIFI,Z_LOCAL_WIFI
A12B5,1729686956806.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.128, 23.23, 25.996, 17.671, 7.652, 5.218]",1.083,29.93,3.306
A12B5,1729686957563.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.664, 23.246, 26.007, 17.562, 8.414, 5.289]",1.083,29.93,3.306
A12B5,1729686958314.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[42.441, 23.371, 26.347, 17.855, 8.511, 5.347]",1.083,29.93,3.306
A12B5,1729686959073.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.042, 23.972, 26.121, 17.632, 13.75, 5.324]",1.083,29.93,3.306
A12B5,1729686959817.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.957, 23.957, 25.945, 17.507, 13.847, 5.046]",1.083,29.93,3.306
A12B5,1729686960546.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.046, 24.007, 26.394, 17.648, 13.554, nan]",1.083,29.93,3.306
A12B5,1729686961314.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.265, 23.957, 26.171, 17.652, 13.46, 5.308]",1.083,29.93,3.306
A12B5,1729686962056.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.699, 24.089, 26.175, 17.589, 14.019, 5.074]",1.083,29.93,3.306
A12B5,1729686962800.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.968, 23.726, 26.148, 17.855, 9.843, 5.164]",1.083,29.93,3.306
A12B5,1729686963551.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.488, 24.097, 26.39, 17.535, 7.765, 5.093]",1.083,29.93,3.306
A12B5,1729686964309.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.558, 23.992, 26.074, 17.324, 8.144, 5.429]",1.083,29.93,3.306
A12B5,1729686965062.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.964, 23.878, 25.914, 17.425, 13.878, 5.363]",1.083,29.93,3.306
A12B5,1729686965809.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.937, 24.058, 26.41, 17.476, 9.57, 5.39]",1.083,29.93,3.306
A12B5,1729686966548.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.414, 23.867, 25.945, 17.468, 9.566, 5.316]",1.083,29.93,3.306
A12B5,1729686967313.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.777, 23.734, 26.449, 17.46, 13.398, 5.39]",1.083,29.93,3.306
A12B5,1729686968062.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[39.152, 23.808, 26.347, 16.964, 9.058, 5.339]",1.083,29.93,3.306
A12B5,1729686968808.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.414, 24.113, 32.636, 17.425, 9.535, 5.394]",1.083,29.93,3.306
A12B5,1729686969590.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.644, 24.496, 26.445, 17.906, 7.437, 5.097]",1.083,29.93,3.306
A12B5,1729686970431.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.453, 24.656, 26.742, 17.914, 8.066, 5.273]",1.083,29.93,3.306
A12B5,1729686971180.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.062, 24.617, 26.625, 17.597, 7.707, 4.964]",1.083,29.93,3.306
A12B5,1729686972007.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.968, 24.558, 26.691, 17.535, 7.867, 4.929]",1.083,29.93,3.306
A12B5,1729686972751.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.816, 24.398, 26.48, 17.66, 8.304, 5.0]",1.083,29.93,3.306
A12B5,1729686973505.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.351, 24.308, 26.449, 17.746, 7.39, 4.863]",1.083,29.93,3.306
A12B5,1729686974261.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.679, 24.281, 26.714, 17.769, 8.035, 5.308]",1.083,29.93,3.306
A13B4,1729687397904.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.609, 32.769, 27.699, 13.957, 12.574, 1.054]",-1.924,32.922,3.317
A13B4,1729687398654.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.324, 35.078, 29.507, 12.789, 15.949, 1.093]",-1.924,32.922,3.317
A13B4,1729687399418.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[42.515, 40.847, 29.472, 13.289, 14.714, 1.281]",-1.924,32.922,3.317
A13B4,1729687400166.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[46.808, 28.406, 33.425, 15.023, 14.449, 1.3]",-1.924,32.922,3.317
A13B4,1729687400930.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.953, 36.257, 29.542, 13.371, 12.164, 1.335]",-1.924,32.922,3.317
A13B4,1729687401699.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.425, 30.027, 32.351, 13.105, 11.531, 1.265]",-1.924,32.922,3.317
A13B4,1729687402545.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.542, 34.593, 34.882, 13.148, 11.773, 1.242]",-1.924,32.922,3.317
A13B4,1729687403307.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[42.628, 37.664, 33.617, 13.292, 11.636, 1.363]",-1.924,32.922,3.317
A13B4,1729687404075.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.488, 36.246, 44.601, 13.226, 11.929, 1.167]",-1.924,32.922,3.317
A13B4,1729687404845.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.109, 39.503, 41.425, 13.355, 11.941, 1.132]",-1.924,32.922,3.317
A13B4,1729687405658.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[42.332, 38.238, 34.945, 13.203, 11.687, 1.179]",-1.924,32.922,3.317
A13B4,1729687406414.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.933, 48.488, 41.871, 13.023, 11.73, 1.562]",-1.924,32.922,3.317
A13B4,1729687407253.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.546, 39.75, 40.527, 13.386, 11.765, 1.25]",-1.924,32.922,3.317
A13B4,1729687408007.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.347, 40.738, 41.332, 13.382, 11.64, 1.367]",-1.924,32.922,3.317
A13B4,1729687408828.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.015, 38.5, 40.46, 13.023, 11.687, 1.5]",-1.924,32.922,3.317
A13B4,1729687409594.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.023, 44.777, 41.796, 13.265, 11.875, 1.214]",-1.924,32.922,3.317
A13B4,1729687410354.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.136, 43.871, 43.019, 13.3, 11.601, 1.363]",-1.924,32.922,3.317
A13B4,1729687411116.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.281, 44.121, 37.093, 12.64, 11.679, 1.277]",-1.924,32.922,3.317
A13B4,1729687411955.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.98, 43.847, 43.234, 13.429, 11.585, 1.367]",-1.924,32.922,3.317
A13B4,1729687412715.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.988, 48.621, 43.531, 13.179, nan, 1.292]",-1.924,32.922,3.317
A13B4,1729687413484.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.273, 48.468, 41.343, 13.148, 11.746, 1.378]",-1.924,32.922,3.317
A13B4,1729687414225.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.96, nan, 35.554, 13.07, 11.617, 1.41]",-1.924,32.922,3.317
A13B4,1729687414988.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.804, 39.39, 41.3, 13.179, 11.48, 1.406]",-1.924,32.922,3.317
A13B4,1729687415762.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.953, 35.953, 34.21, 13.511, 11.585, 1.121]",-1.924,32.922,3.317
A13B4,1729687416513.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.996, 31.98, 41.402, 12.992, nan, 1.32]",-1.924,32.922,3.317
A13B4,1729687417289.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.417, 41.582, 43.027, 13.546, 11.761, 1.656]",-1.924,32.922,3.317
A13B4,1729687418054.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.472, 37.703, 40.73, 13.089, 11.695, 1.492]",-1.924,32.922,3.317
A13B4,1729687418815.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[46.992, 43.859, 33.914, 13.183, 11.726, 1.355]",-1.924,32.922,3.317
A13B4,1729687419581.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.832, 43.851, 37.66, 13.105, 11.707, 1.519]",-1.924,32.922,3.317
A13B4,1729687420339.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[52.921, 39.609, 37.031, 13.316, nan, 1.347]",-1.924,32.922,3.317
A13B4,1729687421108.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.031, 40.222, 39.64, 13.308, 11.695, 1.242]",-1.924,32.922,3.317
A13B4,1729687421880.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.757, 44.71, 38.808, 13.167, 11.628, 1.226]",-1.924,32.922,3.317
A13B4,1729687422654.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.46, 30.519, 32.796, 13.261, 11.707, 1.476]",-1.924,32.922,3.317
A13B4,1729687423404.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.648, 34.14, 38.421, 13.156, 11.441, 1.367]",-1.924,32.922,3.317
A13B4,1729687424177.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.476, 34.21, 40.281, 13.32, 11.71, 1.265]",-1.924,32.922,3.317
A13B4,1729687424942.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.996, 33.433, 37.582, 13.378, 11.48, 1.378]",-1.924,32.922,3.317
A13B4,1729687425701.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.66, 34.429, 41.625, 13.363, 11.613, 1.277]",-1.924,32.922,3.317
A13B4,1729687426469.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.527, 32.914, 39.371, 13.132, 11.632, 1.316]",-1.924,32.922,3.317
A13B4,1729687427217.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.062, 34.691, 38.113, 13.343, 11.648, 1.535]",-1.924,32.922,3.317
A13B4,1729687427977.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.734, 34.382, 36.164, 13.167, 11.699, 1.441]",-1.924,32.922,3.317
A13B4,1729687428746.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.753, 33.878, 37.542, 13.164, 11.671, 1.269]",-1.924,32.922,3.317
A13B4,1729687429511.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.234, 33.91, 36.902, 13.324, 11.597, 1.406]",-1.924,32.922,3.317
A13B4,1729687430281.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[nan, 33.664, 38.644, 13.136, 11.636, 1.511]",-1.924,32.922,3.317
A13B4,1729687431035.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.167, 33.101, 38.363, 13.218, 11.648, 1.519]",-1.924,32.922,3.317
A13B4,1729687431798.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.992, 33.324, 37.558, 13.23, 11.824, 1.292]",-1.924,32.922,3.317
A13B4,1729687432568.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.632, 33.582, 39.324, 13.136, 11.718, 1.339]",-1.924,32.922,3.317
A13B4,1729687433335.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.281, 33.566, 39.906, 13.089, 11.625, 1.41]",-1.924,32.922,3.317
A13B4,1729687434096.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.855, 33.726, 37.82, 13.265, 11.656, 1.41]",-1.924,32.922,3.317
A13B4,1729687434855.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.98, 34.035, 37.664, 13.269, 11.582, 1.414]",-1.924,32.922,3.317
A13B4,1729687435621.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.812, 33.652, 38.164, 13.371, 11.605, 1.382]",-1.924,32.922,3.317
A13B4,1729687436389.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.347, 33.949, 38.687, 13.414, 11.632, 1.3]",-1.924,32.922,3.317
A13B4,1729687437139.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.675, 33.683, 37.132, 13.316, 11.488, 1.351]",-1.924,32.922,3.317
A13B4,1729687437913.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.41, 33.109, 37.097, 13.156, 11.722, 1.371]",-1.924,32.922,3.317
A13B4,1729687438673.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.687, 33.269, 36.898, 13.117, 11.66, 1.48]",-1.924,32.922,3.317
A13B4,1729687439437.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.628, 34.097, 36.902, 13.175, 11.656, 1.484]",-1.924,32.922,3.317
A13B4,1729687440185.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.511, 33.351, 37.433, 13.203, 11.73, 1.394]",-1.924,32.922,3.317
A13B4,1729687440952.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[nan, 32.765, 33.304, 13.191, 11.851, 1.445]",-1.924,32.922,3.317
A13B4,1729687441717.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.015, 32.996, 37.527, 13.296, 11.796, 1.429]",-1.924,32.922,3.317
A13B4,1729687442487.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.101, 32.937, 38.261, 13.253, 11.777, 1.242]",-1.924,32.922,3.317
A13B4,1729687443305.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.519, 32.531, 33.8, 13.296, 11.796, 1.378]",-1.924,32.922,3.317
A13B4,1729687444062.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.574, 33.125, 39.062, 13.23, 11.644, 1.324]",-1.924,32.922,3.317
A13B4,1729687444844.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.011, 33.152, 37.011, 13.156, 11.492, 1.257]",-1.924,32.922,3.317
A13B4,1729687445607.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.886, 33.339, 37.457, 13.175, 11.796, 1.39]",-1.924,32.922,3.317
A13B4,1729687446455.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.628, 34.273, 37.726, 13.214, 11.648, 1.355]",-1.924,32.922,3.317
A13B4,1729687447228.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.421, 33.941, 37.425, 13.128, 11.675, 1.308]",-1.924,32.922,3.317
A13B4,1729687448003.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.828, 33.855, 37.66, 13.316, 11.632, 1.527]",-1.924,32.922,3.317
A13B4,1729687448772.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.925, 33.066, 37.359, 13.246, 11.535, 1.488]",-1.924,32.922,3.317
A13B4,1729687449632.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.585, 33.167, 38.16, 13.339, 11.457, 1.46]",-1.924,32.922,3.317
A13B4,1729687450396.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.832, 33.089, 38.398, 13.085, 11.812, 1.378]",-1.924,32.922,3.317
A13B4,1729687451139.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.14, 33.464, 37.007, 13.375, 11.746, 1.437]",-1.924,32.922,3.317
A13B4,1729687451988.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.636, 34.96, 38.546, 13.246, 11.503, 1.335]",-1.924,32.922,3.317
A13B4,1729687452776.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.488, 34.648, 37.48, 13.46, 11.667, 1.429]",-1.924,32.922,3.317
A13B4,1729687453539.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.55, 32.0, 37.457, 13.371, 11.636, 1.355]",-1.924,32.922,3.317
A13B4,1729687454285.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.027, 31.832, 36.914, 13.156, 11.429, 1.441]",-1.924,32.922,3.317
A13B4,1729687455044.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.57, 31.91, 38.148, 13.14, 11.464, 1.281]",-1.924,32.922,3.317
A13B4,1729687455913.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.109, 31.648, 37.242, 13.257, 11.66, 1.386]",-1.924,32.922,3.317
A13B4,1729687456660.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.98, 31.367, 37.578, 13.32, 11.64, 1.421]",-1.924,32.922,3.317
A13B4,1729687457427.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.761, 31.554, 33.769, 13.238, 11.597, 1.441]",-1.924,32.922,3.317
A13B4,1729687458193.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.511, 31.828, 37.425, 13.167, 11.746, 1.441]",-1.924,32.922,3.317
A13B4,1729687458996.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.292, 31.781, 37.472, 13.597, 11.679, 1.433]",-1.924,32.922,3.317
A13B4,1729687459754.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.566, 31.515, 37.726, 13.32, 11.617, 1.335]",-1.924,32.922,3.317
A13B4,1729687460512.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.308, 31.714, 38.125, 13.281, 11.671, 1.421]",-1.924,32.922,3.317
A13B4,1729687461275.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.558, 31.152, 37.871, 13.324, 11.835, 1.226]",-1.924,32.922,3.317
A13B4,1729687462051.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.078, 33.355, 37.437, 13.332, 11.777, 1.464]",-1.924,32.922,3.317
A13B4,1729687462808.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.628, 35.144, 37.894, 13.265, 11.73, 1.316]",-1.924,32.922,3.317
A13B4,1729687463568.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.906, 35.765, 38.226, 13.222, 11.753, 1.539]",-1.924,32.922,3.317
A13B4,1729687464321.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.792, 33.714, 37.285, 13.14, 11.89, 1.437]",-1.924,32.922,3.317
A13B4,1729687465127.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.171, nan, 39.039, 13.425, 11.66, 1.246]",-1.924,32.922,3.317
A13B4,1729687465968.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.296, 33.277, 38.222, 13.253, 11.769, 1.355]",-1.924,32.922,3.317
A13B4,1729687466720.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.187, 34.011, 38.324, 13.156, 11.722, 1.343]",-1.924,32.922,3.317
A13B4,1729687467490.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.843, 34.433, 38.609, 13.453, 11.714, 1.347]",-1.924,32.922,3.317
A13B4,1729687468313.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.863, 33.433, 38.16, 13.113, 11.675, 1.281]",-1.924,32.922,3.317
A13B4,1729687469073.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.769, 33.359, 38.492, 13.441, 11.679, 1.457]",-1.924,32.922,3.317
A13B4,1729687469839.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.812, 34.531, 38.417, 13.3, 11.746, 1.207]",-1.924,32.922,3.317
A13B4,1729687470600.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.031, 34.058, 35.691, 13.214, 11.707, 1.273]",-1.924,32.922,3.317
A13B4,1729687471441.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.792, 33.835, 38.265, 13.406, nan, 1.32]",-1.924,32.922,3.317
A13B4,1729687472201.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.667, 33.167, 37.406, 13.312, 11.703, 1.535]",-1.924,32.922,3.317
A13B4,1729687472966.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.265, 33.289, 34.414, 13.382, 11.562, 1.417]",-1.924,32.922,3.317
A13B4,1729687473727.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.105, 32.871, 38.445, 13.273, 11.613, 1.46]",-1.924,32.922,3.317
A13B4,1729687474562.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.031, 34.023, 38.257, 13.289, 11.835, 1.285]",-1.924,32.922,3.317
